id,full_text,final_sentiment
1893,@badgen1us_ Urang sugih bawaan lahir atau yg gajian dari APBN: perasaan ikam aja kalo indonesia gelap baik baik ai ni perasaan,negatif
1894,emg indonesia gak gelap buat dia sama antek2nya,negatif
1895,korupsi timah korupsi pertamina pemangkasan anggaran MBG gajelas danantara fufufafa nyukur rambut anak sekolahan instead of bekerja sbgi wapres prabski ndasmu indonesia gelap luhut marah marah rakyat gamau bayar pajak kabur aja dulu indonesia... pick a struggle lah,negatif
1896,Indonesia bertambah gelap.. https://t.co/cSTtyAw782,negatif
1897,alhamdulilah golput. gak mau nanggung karma salah pilih pemimpin. cukup hokowi periode pertama itupun nyesel sampe skr. btw si gemoy omon-omon harusnya dibawah pengampuan. ngomongnya udah kyk biden. indonesia gelap suram.,negatif
1898,@KompasTV INDONESIA MAKIN GELAP,negatif
1899,Jadi Indonesia gelapnya makin gelap atau isu nya malah jadi ketutup karna kasus lain ?,negatif
1900,@penaikhwan Di tengah gelap nya Indonesia ada damkar jadi secercah lilin kecil cahaya terakhir .,negatif
1901,Gitu kemaren dikatain INDONESIA gelap kagak terima. Trus bukan gelap apaan?? Gerhana matahari???,negatif
1902,@TOM5helby @Kemenperin_RI nah beneran kan Indonesia makin gelap,negatif
1903,@ARSIPAJA Indonesia GELAP karena masih adanya pengaruh Mulyono dalam pemerintahan padahal sdh jelas dunia menyatakan salah satu Koruptor Kakap....,negatif
1904,@cnbcindonesia Indonesia (tidak) gelap katanya,negatif
1905,Lolot quality mentry gibi di pakai ini indikator indonesia poek jing,negatif
1906,@TOM5helby Menuju Indonesia Gelap... Harga BBM naik terus,negatif
1907,Sejak 2018? Indonesia bukan gelap lagi udah mati Apasih orang2 ini,negatif
1908,Kasian pahlawan yang dulu udah bikin Indonesia merdeka sekarang malah makin didzolimin pemerintah sendiri. Idupnya tenang banget Pak? Hatinya udah gelap banget kayanya sampe ga mikirin susahnya orang. Anjing.,negatif
1909,@txtdrimedia Prabowo: Kok Indonesia gelap?,netral
1910,Waspada aksi provokatif bertajuk Indonesia gelap yang diusung ileh kelompok kepentingan tertentu https://t.co/ghwOsDHarY,negatif
1911,INDONESIA GELAP Tak bisa dipungkiri kondisi saat ini adalah dampak keputusan dari pemerintah sebelumnya. Semoga kita semua bisa berpikir jernih menyikapi semua ini sambil tidak kehilangan rasa nasionalisme https://t.co/3f6XF0Kcxc https://t.co/HIFpOOMnSa,negatif
1912,Sama halnya yg masih Denial Indonesia gelap ketika periuk nasinya blum kesenggol seluruhnya mereka akan tetap Denial &amp; menggangap semua itu berlebihan. Lihat nanti bahkan anggaran listrik kampus pun di potong demi MBG itu mereka sendiri yg akan turun. Lebih baik kita diam :),negatif
1913,@Franken_blues Bnr apa yg dikatAkan oleh mahasiswa indonesia gelap .ditambah lagi kasus pertamina semangkin panjang ketidakpastian di indonesia..,negatif
1914,@Metro_TV Selama menteri2nya bukan hasil dr meritokrasi semua gelap indonesia yg sekarang lebih byk dikelola bukan dengan orang terbaik alias kedekatan politik dan balasbudi.,negatif
1915,Indonesia makin gelap #TolakPSNPIK2 #IndonesiaGelap,negatif
1916,@ARSIPAJA Halah orang sekarang aja udah Indonesia gelap. Selama bapak berguru sama Jokowi udahlah sama aja kita menuju jurang,negatif
1917,@republikaonline Jawaban dirut pertamina ini salah satu indikasi INDONESIA GELAP pak @luhut_binsar,negatif
1918,Indonesia Gelap https://t.co/QVwYnN3IBk,negatif
1919,Indonesia Gelap https://t.co/TshoyPN59X,negatif
1920,@tempodotco Tapi boong karena pas dikoreksi jawabnya cuma nye nye nye ndasmu sama ngetawain gerakan indonesia gelap. Soeharto versi kw dalam segala aspek,negatif
1921,Iya persis seperti monster &amp; tempat gelap yg ampuh untuk mengontrol anak2 supaya tidak nakal. Para penguasa kuno yg dulunya hanya jagoan kampung mulai berpikir Hmm kalau saya ngaku titisan dewa pasti semua orang akan nurut! .,negatif
1922,Kepercayaan ini awalnya sederhana seperti anak kecil yg takut gelap atau percaya ada Monster Inc monster yg mengumpulkan energi ketakutan. Akan tetapi lama-kelamaan kok malah bisa dijadikan alat ampuh untuk mengontrol manusia?,negatif
1923,@regar_op0sisi Yang liat indonesia gelap itu siapa? Kata pak @prabowo,negatif
1924,Waspada aksi provokatif bertajuk Indonesia gelap yang diusung ileh kelompok kepentingan tertentu https://t.co/2BsP9WeRiU,negatif
1925,@irwndfrry INDONESIA GELAP,negatif
1926,@ChocoPinkGirl @Kopi82197082 @N0v44ndr1 @narkosun Kabur aja dulu itu berarti punya uang dong. Sabar dikit Napa... Indonesia gelap Kita maunya juga Indonesia terang tapi pilihan kita kalah. Masak mau mutung gak boleh gitu.... Sabar dulu lah boskuu...,negatif
1927,@Naz_lira Terus dengan pede bilang indonesia ngga gelap anjeeer,negatif
1928,@RagilSemar Kepemimpinan anda yg membuat Indonesia jadi gelap,negatif
1929,@mas_veel Negara dgn Ekonomi terbesar belum tentu terkuat ... Banyak kok negara tidak besar perekonomiannya tetapi negara itu terkuat perekonomiannya Jadi jangan senang bangga dengan sebutan Negara terbesar perekonomian Makanya INDONESIA GELAP bisa se waktu2 terjadi ....,negatif
1930,@mas_veel Mrk mah Sebelum bapaknya sendiri yg jd Presiden Negara ini Mrk Akan selalu merasa Kalo Indonesia itu Ga baik2 Saja dan Gelap,negatif
1931,Tak lama lagi di Ramadhan nanti Magrib akan memberi pelajaran: bahkan gelap pun bisa menjadi kebahagiaan jika kita telah menunaikan ketaatan jika kita telah menempuh perjuangan. - Ustadz Salim A. Fillah #berdakwahdengankarya https://t.co/gVyVcIPesB,positif
1932,@sayid__machmoed @awesomeposted Terimakasih sudah ada PENCERAHAN dari ahlinya ahli. Biar kondisi indonesia ajah yg #gelap,negatif
1933,Tom Hardy dapet misi buat nyelametin anak seorang politisi yang hilang. Siapa sangka semakin diselidikin semakin banyak konspirasi gelap yang terungkap! Tandain film action HAVOC tayang 25 April di Netflix. https://t.co/j8Vv2pPuBu,netral
1934,pertamina ni pengalihan isu dr indonesia gelap ga si?,negatif
1935,@tanyakanrl Normal bgt malah kenalanku 13 tahun 175,netral
1936,Kau yang gelap bukan Indonesia https://t.co/GWuiUXmZK8,?
1937,Media di bungkam sama orang kaya yang terjun di politik. Keadaan yang sama kayak negara kita. Ketika demo Indonesia Gelap dimana-mana media seakan diam :),negatif
1938,[REAL TIME ALL-KILL] INDONESIA GELAP 14.00 PM KST Update: #1 KORUPSI TIMAH Rp. 300T(=) #1 KORUPSI DUTA PALMA Rp.41 9T(=) #1 KORUPSI PERTAMINA MINYAK MENTAH (+1) Rp. 968 5T *NEW PEAK*🆕🆕🆕🆕 #1 BTS 4G Kominfo Rp.8T (=),negatif
1939,Parahnya lagi para tersangka mengubah RON 88 yang dulu standar BBM jenis Premium dilebeli Pertamax RON 92. Negeri para Tipu-tipu Ndasmu Indonesia Gelap https://t.co/xHlXFOB3rF,negatif
1940,Aksi Indonesia Gelap Kritisi Efisiensi Anggaran https://t.co/beGwvi9gCd,netral
1941,@mas_veel Ini versi XOAX. Indokator perekonomian indonesia gelap. Hutang bertambah faktor produksi tidak bisa menunjang produktifitas indeks demokrasi dan korupsi tidak membaik. Terpilihnya nominasi ke 2 Koruptor terbesar dunia. Angka kemiskinan dan pengangguran bertambah. https://t.co/cGobJ01Bci,negatif
1942,Mahasiswa Turun ke Jalan: Harapan bagi Demokrasi Indonesia yang Gelap Baca selengkapnya di https://t.co/O5iElEWgC9 Informasi selengkapnya silakan hubungi kontak melalui: Instagram : @ultimagz YouTube : @ultimagz X: @ultimagz Salam Deadline! ________ ULTIMAGZ,netral
1943,@dokiboet Ya iya lah gimna ga terang2an skrg kan indonesia gelap,negatif
1944,@CNNIndonesia Sekelas mentri solusi anak sd parahhh. Indonesia gelap,negatif
1945,SERUAN AKSI INDONESIA GELAP BUKAN GERAKAN MURNI TETAPI ADA KELOMPOK YANG BERKEPENTINGAN MENUNGGANGI AKSI TERSEBUT!! https://t.co/uH48cKiDxR,negatif
1946,WASPADA AKSI PROVOKATIF BERTAJUK INDONESIA GELAP YANG DIUSUNG OLEH KELOMPOK KEPENTINGAN TERTENTU! https://t.co/shB1J0vNQh,negatif
1947,Counter Attack Indonesia Gelap Indonesia Terang katanya https://t.co/mPWSJVb4nb,netral
1948,Tutup Sritex Sanken dan Yamaha ini khan bisa jadi indikator Indonesia Gelap. Daya beli menurun kualitas SDM menurun pungutan liar dan sentimen korupsi khan membuat prospek ekonomi mengkhawatirkan. Itu dari sisi ekonomi. Dari politik juga sangat terasa.,negatif
1949,Nah kan GA GELAP gimana Indonesia 🇮🇩??! Buta dan Tuli aja mata Loe (Pejabat &amp; Fansboy) yang bilang Indonesia baek² Saja. Matamu...!!!,negatif
1950,@kompascom Selamat pak timing rilis beritanya pas banget buat redam berita danantara dan indonesia gelap. Oh iya kalo mau bersihin sampe ke pejabat2 di belakangnya ya!,negatif
1951,Puan $500.000 Pramono $500.000 Salah satu alasan DPR tolak RUU Sita Aset. Kemana mahasiswa yang kemaren teriak-teriak Indonesia Gelap??? https://t.co/MoNOEBQ59N,negatif
1952,@Tan_Mar3M Apapun pertanyaannya algoritmanya adalah: - tidak ada visi selain visi presiden - pak presiden titip salam - saya titip nganu - semoga sehat-sehat semuanya - kalau ada apa-apa kabari Siapa bilang Indonesia gelap ? Muka elu yang gelap !!! https://t.co/1lCRxCTHD6,negatif
1953,Ayo bangkit ..lawan Indonesia Gelap️🇮🇩 https://t.co/cRehn5NCzc,negatif
1954,Waspada aksi provokatif bertanjuk indonesia gelap https://t.co/RaGjIe1xU3,negatif
1955,Gelap banget indonesia banyak koruptor mana hukum tumpul di negara ini.,negatif
1956,@tempodotco Main bola saja @KPK_RI tak mampu apalagi jemput bola. Mengurus laporan publik saja KPK tak mampu apalagi memberantas korupsi. Dahlah... Bagaimana Indonesia bisa terang kalau KPK saja gelap begini Pak @prabowo @bang_dasco @DPR_RI ? https://t.co/UFYob8s9JF,negatif
1957,Investasi di IDX makin tenggelam. Dan kakek-kakek boomers itu masih denial kalau Indonesia gelap wkwkwk.,negatif
1958,@neVerAl0nely nah lagi konflik internal. indonesia gelap bener ya. omon omon lah ini kepala2nya.,negatif
1959,Indonesia bukan ga punya uang. manusia di pemerintahannya tuh yang maruk. 968T mending buat bayar utang atau apa kek. jdi ga bebanin rakyat mulu dengan pajak naik. yang gelap bukan Indonesia tapi bahlil,negatif
1960,@CNNIndonesia Indonesia GELAP,negatif
1961,@mdngtmunchies Tololnya presiden paling tolol sempat bilang koruptor mau dimaafin. Udh gelap bgt indonesia benerrr. Org setolol itu mimpin negara ini,negatif
1962,@txtdrimedia INDONESIA GELAP,negatif
1963,@kompascom Masih ga percaya Indonesia gelap pak ?,negatif
1964,kata siapa indonesia gelap kata NDASMU....,negatif
1965,@ilhampid INDONESIA GELAP GULITA,negatif
1966,Beberapa sentimen saham: 1. Pemerintah bikin Danantara 2. Demo Indonesia Gelap 3. Hashim bilang bank HImbara 'ditugaskan' untuk kasih pendanaan program 3 juta rumah. Bahasa ditugaskan ini kadang bermakna nggak enak 4. Trump mau kebut tarif Kanada dan Meksiko,negatif
1967,@elsaday__ Kata Wowo : pokoknya INDONESIA TERANG bukan INDONESIA GELAP Ndanmu,negatif
1968,@mzainefendy Sabar pak indonesia semakin gelap dan mencemaskan,negatif
1969,gacuma indonesia yg gelap barusan watugong juga gelap 2 jam️,negatif
1970,@Treboll155754 @Duckyouid tu org status nya dh nikah apa belum? kalo masih sekolh gimana? org' kaya gitu klo di biarin malah jdi sampah negara dh tau ni negara isinya ngw di luar nikah selingkuh kdrt pelechan pemerkosaan tikus dimana' boro' mau jadi indonesia emas gelap sdm nya pada begitu dh,negatif
1971,Indonesia gelap Kata siapa? Itu Kata elu? -kasus korupsi pertamina hampir 1000 triliun - 3 pabrik siap siap phk 4.050 pekerja. https://t.co/5T2BZYE379,negatif
1972,Dampak kasus korupsi di Pertamina kerugian negara mencapai Rp 968 Triliun akibat Pertamax oplosan. POM BBM swasta jadi ramai dan antri. Indonesia Gelap https://t.co/Elfmb3xheT,negatif
1973,@Naz_lira BANGSAT BANGSA yg selalu dilindungi dgn argumen busuk para atasan nya... Bnr² gelap Indonesia dr 10 tahun lalu..Tae Tae,negatif
1974,@faizalassegaf Kalau ini murni pemberantasan korupsi OK. Tapi kalau ini hanya akal2an Jokowi untuk gantikan Petra dengan perusahaan atas nama Bobby atau kroni Indonesia gelap #JokowiPredatorKorup #JokowiPredatorKorup,negatif
1975,@txtdrimedia Indonesia gelap @prabowo,negatif
1976,@Metro_TV Indonesia gelap para malingnya masih ada di lingkungan istana!! Ga ada niat memberantas korupsi hanya Omon-omon hidup Jokowi,negatif
1977,@Boediantar4 Manusia ini juga penyebab Indonesia gelap https://t.co/C6iGtHS5r1,negatif
1978,@tanyarlfes Hashtag bombastis aksi cuma karnaval. Sdh tahapan hopeless dgn aksi mahasiswa atau pemuda. Kartu kuning raport merah peringatan darurat Indonesia gelap dll lbh merupakan gimik ala pengamat politik. Tdk ada militansi apalagi revolusioner cuma hiburan musiman. https://t.co/5Scj9O2A2t,negatif
1979,Semua harus disesuaikan https://t.co/zqDD0qq3TK,netral
1980,Mentri paling tolol aneh nya di jadi pengelola republik Visi indinesia emas 2045 Eh yg terjadi indonesia gelap,negatif
1981,@WidasSatyo Setuju direktur sudah menjelaskan ini penambahan aditif bukan oplos kaya oplosan dipinggiran jalan. Penyalahgunaan mungkin ada tapi ga separah itu. Pengalihan isu danantara kayanya sama Indonesia gelap.,negatif
1982,Bangun orang Waras jangan tersesat oleh buzzer bangsat dan narasi sesat agar kalian lupa siapa Mulyono terkorup OCCRP indonesia gelap. Bangun orang waras Methosa Band https://t.co/Npry1YKkmC,negatif
1983,Kayak gini kok bisa-bisanya masih ada yang bilang Indonesia gak gelap. https://t.co/pqzyGUPKDH,negatif
1984,Masih mau blg indonesia ga gelap? #IndonesiaGelap #IndonesiaGelapGulita,negatif
1985,@Ndrewstjan Nah kan anda akui Indonesia gelap,negatif
1986,BEASISWA LPDP YANG TIDAK TEPAT SASARAN #3 LPDP adalah Beasiswa yang jarang terdengar bagi telinga orang² miskin Indonesia. Orang miskin hanya familiar dengan KIPK KIP KJP Rata-rata penerima LPDP adalah orang mampu bahkan sangat mampu. Ini yang membuat Indonesia Gelap juga. https://t.co/arzvyzIGYY,?
1987,Indonesia Gelap? https://t.co/E1JjgAYKqr,negatif
1988,NKRI Negara Kesatuan Republik IBLIS #Indonesia_Gelap https://t.co/i2G1cO036N,negatif
1989,@liaasister @prabowo @gibran_tweet indonesia gelap untuk semua lapisan rakyat menengah ya pak yang berdiri sendiri untuk kehidupan mereka. tapi pemerintah hobi nya mempersulit prosesnya,negatif
1990,@tetestuang INDONESIA GELAP https://t.co/I7qSGnuSEA,negatif
1991,Kesambet Indonesia Formed 2016 Black 2016 Sedulur Gentayangan 2018 Aura Mistis Tanah Jawi 2018 Sisi Gelap 2020 Suram 2021 Altar Suci Persembahan https://t.co/mtuy49p9oy,netral
1992,Yg kayak gini katanya Indonesia ga gelap? Semakin ga beres aja para petingginya #IndonesiaGelap #IndonesiaGelapGulita #IndonesiaGelap2025,negatif
1993,ini pd beneran mikir gini apa gmn sih kelam bgt indonesia bukan gelap lg https://t.co/IQk3j9Pkws,negatif
1994,@muwihabe @nino_thoriq @merapi_uncover yo wes nasib... indonesia tambah gelap,negatif
1995,@Bara__Akbar @mas_veel Kalau loe maunya Indonesia gelap mending gw jd gila krn Indonesia ttp akan cerah,positif
1996,@khasdani @mas_veel Ooo gitu.. Intinya kamu ingin Indonesia gelap yaa... Siapa di sini yg g bener,negatif
1997,🇮🇩 BUKTI NYATA INDONESIA GELAP Bukti Indonesia Gelap #1 Ketika banyak umat muslim di Indonesia masih susah payah mencari sesuap makan Tokoh agama bahkan Ormas Agama di Indonesia sangat semangat memberi Donasi keluar negeri. https://t.co/QdLii7QKpj,negatif
1998,Orang2 yg bilang Indonesia gelap dan mau kabur aja seolah2 hidup di LN itu pasti lebh baik rata2 di Indonesia hidupnya miskin pendidikan rendah bodoh gk mampu bersaing &amp; gk pernah hidup di LN sebelumnya. Kl yg pernah hidup di LN pasti tau setiap negara itu ada plus minus nya.,negatif
1999,@astrop4d Masih lamaan project drama gue,netral
2000,duit pajak gue gak iklas demi allah indonesia semakin gelap,negatif
2001,@Ndrewstjan Orang2 yg bilang Indonesia gelap dan mau kabur aja seolah2 hidup di LN itu lebh baik rata2 di Indonesia hidupnya miskin pendidikan rendah bodoh gk mampu bersaing dan gk pernah hidup di LN sebelumnya. Klo yg pernah hidup di LN Pasti tau setiap negara itu ada plus minus nya.,negatif
2002,@TOM5helby @Kemenperin_RI Investor pada kabur sebab Takut pada Sikon hari ini Dan kedepannya Indonesia Gelap .,negatif
2003,ternyata indonesia gelap nggk cuma berdampak buat negara dan rakyat efek negatifnya kena juga anjai ke yg lainnya,negatif
2004,@Hilmi28 Lah tadz. Gimana mau jera mantan napi koruptor aja masih di kasih jabatan..... Indonesia makin gelap gulita aja....,negatif
2005,berdampak langsung bagi para aktifis mahasiswa yang karir politik masa depannya mulai terancam uang saku yang turun dari partai2 juga mungkin bisa berkurang. jadilah isu indonesia gelap. lalu sebagai opportunis termasuk saya juga pesti menggaungkan kaburaja dulu karena,negatif
2006,Indonesia Gelap: Mahasiswa vs Presiden https://t.co/jTI50UFvBj,netral
2007,Indonesia Gelap: Mahasiswa vs Presiden https://t.co/NuU4NZC5dX,netral
2008,@sbsbzbz31 @bcsoetta @beacukaiRI Demo aja demoin becuk,negatif
2009,Kembang Kuburan Indonesia Formed 2002 Gothic 2023 Merindukan Gelap Kembang Kuburan means Cemetery Flowers in Indonesian. https://t.co/dmMGE3PN9q,netral
2010,@akbarfaizal68 @erickthohir Gak salah Indonesia Gelap 2030 Indonesia bubar Nauzubillah....,negatif
2011,@BosPurwa Antar instansi negara saling serang ngerasa punya kuasa atas negara ini.... indonesia gelap,negatif
2012,kasus pertamina ini nutupin perkara danantara dan indonesia gelap ya,negatif
2013,@rengcge @tanyakanrl kopi jg bikin lancar... knp harus pepaya...,netral
2014,@BilanganGanjil @Franken_blues Apapun masalahnya pokoknya berani ga demo ruu perampasan aset lo baca gasih tuntutan demo indonesia gelap kemaren?,negatif
2015,@KangManto123 Gelap banget indonesia bila omongan pejabat pemerintahan tdk bisa dipercaya...,negatif
2016,@aman_dolok55384 Saya juga berpikir demikian bahkan sebelum 2035 sudah Ancur - Kegelapan sudah mulai menyelimuti Bangsa Indonesia 10 tahun terakhir ditambah gelap lagi munculnya Putusan MK 90 dan ditambah Teriakan Hidup Jokowi yang menggema dari Mulut mas Broo @prabowo #hening,negatif
2017,Kerugian negara sebesar itu dan bapak bapak itu bilang indonesia gak gelap??,negatif
2018,Indonesia gelap Yakin? @prabowo selama Indonesia masih bisa memberi bantuan ke gaza dari uang Zakat Selama itu juga program efisiensi harus berjalan dan harus ditambah lagi efisiensi tersebut. @Gerindra @PDemokrat https://t.co/ILRtxWG4FM,?
2019,Indonesia gelap. Kehidupan rakyat gelap. Hanya pejabatnya yg terang. Makanya marah-marah kalau dibilang gelap.,negatif
2020,@Ndrewstjan Mrk gelap...tp pjbt nya bnr2 bkerja koruptor bneran takut...indonesia gelap ya wjr...pjbtnya doyan gimmik...pansos...korupsi...mlih pmimpin jg bner...tnp dibntu bansos...kg butuh influenzer buwat nyebokin bobroknya pmerinth...katro luw..,negatif
2021,@kirarance Isi liriknya sih memang Indonesia Gelap siiiiiih...,negatif
2022,@squishgy indonesia gelap bray,negatif
2023,Gilaaa sih Indonesia bener2 gelap! Udh muak sama kelakuan semua pejabat&amp; aparat di Ind include Presiden &amp; Wapresnya. Gaji besar ga jamin mrk ga akan korupsi.Rakyatnya jg bodoh kegoda sm bansos. Gua jamin kalo bobrok terus pejabatnya sebelum 2030 Indonesia pasti bubar!,negatif
2024,@tanyarlfes Ya emang siapa yg liat Indonesia gelap? itu cuman orang bayaran wkwk,negatif
2025,Jangan jangan doi sebenarnya sedang satire hee elu kemarin demo Indonesia gelap tapi lupa gmn cara elit berkerja. Sekarang apa? Banyak agenda ngelantur lahir kan.. Makanya elaborasi elaborasi biar ndk lupa...,negatif
